analyses.id;nageurs.id;prenom;nageurs.nom;sexe;anneeDeNaissance;nationalite;club;dateCourse;competitions.nom;distances.libelle;styles.libelle;rounds.libelle;tpsDebutCourse;tpsFinal;tpsReaction;tpsDecollagePieds;tpsVol;couloir
330;44;Pernille;BLUME;f;19940514;DEN;CN MARSEILLE;20210725;JO 2021 TOKYO;4x100;Nage Libre;Finale;8.53;53.07;0.68;0.68;1.04;8
331;47;Femke;HEEMSKERK;f;19870921;NED;;20210725;JO 2021 TOKYO;4x100;Nage Libre;Finale;170.2;52.05;0.15;0.15;0.41;5
332;43;Ranomi;KROMOWIDJOJO;f;19900820;NED;;20210725;JO 2021 TOKYO;4x100;Nage Libre;Finale;0;52.87;0.2;0.2;-1;5
333;48;Anna;HOPKIN;f;19960424;GBR;;20210725;JO 2021 TOKYO;4x100;Nage Libre;Finale;0;53.16;0.67;0.67;-1;6
334;215;Freya;ANDERSON;f;20010304;GBR;;20210725;JO 2021 TOKYO;4x100;Nage Libre;Finale;0;52.84;0.34;0.34;-1;6
335;216;Signe;BRO;f;19990305;DEN;;20210725;JO 2021 TOKYO;4x100;Nage Libre;Finale;0;53.78;0.29;0.29;-1;1
336;317;Sarah;SJOESTROEM;f;19930817;SWE;;20210725;JO 2021 TOKYO;4x100;Nage Libre;Finale;0;52.62;0.65;0.65;-1;8
337;49;Michelle;COLEMAN;f;19931031;SWE;;20210725;JO 2021 TOKYO;4x100;Nage Libre;Finale;0;53.62;0.31;0.31;-1;8
338;338;Qingfeng;WU;f;20030128;CHN;;20210725;JO 2021 TOKYO;4x100;Nage Libre;Finale;0;52.9;0.26;0.26;-1;7
339;332;Beryl;GASTALDELLO;f;19950216;FRA;;20210725;JO 2021 TOKYO;100;Dos;Series;4.69;60.69;0.56;0.56;0.75;5
340;31;Mewen;TOMAC;m;20010101;FRA;AMIENS METROPOLE NAT.;20210725;JO 2021 TOKYO;100;Dos;Series;5.57;53.49;0.6;0.6;0.68;3
341;23;Yohann;NDOYE BROUARD;m;20000101;FRA;DAUPHINS D'ANNECY;20210725;JO 2021 TOKYO;100;Dos;Series;5.62;53.13;0.55;0.55;0.67;2
342;1;Jonathan;ATSU;m;19960101;FRA;DAUPHINS TOULOUSE OEC;20210725;JO 2021 TOKYO;200;Nage Libre;Series;15.85;107.75;0.66;0.66;1.02;8
343;27;Jordan;POTHAIN;m;19940101;FRA;OLYMPIC NICE NATATION;20210725;JO 2021 TOKYO;200;Nage Libre;Series;7.76;106.75;0.6;0.6;0.99;8
344;339;Clément;MIGNON;m;20130315;;;20210725;JO 2021 TOKYO;4x100;Nage Libre;Series;3.9;48.58;0.59;0.59;1.01;6
345;14;Maxime;GROUSSET;m;19990101;FRA;AMIENS METROPOLE NAT.;20210725;JO 2021 TOKYO;4x100;Nage Libre;Series;52.47;47.41;0.46;0.46;0.92;6
346;28;Charles;RIHOUX;m;19980101;FRA;OLYMPIC NICE NATATION;20210725;JO 2021 TOKYO;4x100;Nage Libre;Series;99.91;48.27;0.15;0.15;0.62;6
347;22;Mehdy;METELLA;m;19920101;FRA;CN MARSEILLE;20210725;JO 2021 TOKYO;4x100;Nage Libre;Series;148.19;48.09;0.3;0.3;0.7;6
348;34;Marie;WATTEL;f;19970101;FRA;CN MARSEILLE;20210726;JO 2021 TOKYO;100;Papillon;Finale;4.62;56.27;0.69;0.69;0.97;5
349;31;Mewen;TOMAC;m;20010101;FRA;AMIENS METROPOLE NAT.;20210726;JO 2021 TOKYO;100;Dos;Demi-finale;4.59;53.62;0.62;0.62;0.71;2
350;23;Yohann;NDOYE BROUARD;m;20000101;FRA;DAUPHINS D'ANNECY;20210726;JO 2021 TOKYO;100;Dos;Demi-finale;4.51;54.91;0.6;0.6;0.74;3
351;14;Maxime;GROUSSET;m;19990101;FRA;AMIENS METROPOLE NAT.;20210726;JO 2021 TOKYO;4x100;Nage Libre;Finale;6.37;47.52;0.62;0.62;0.99;6
352;18;Florent;MANAUDOU;m;19900101;FRA;CN MARSEILLE;20210726;JO 2021 TOKYO;4x100;Nage Libre;Finale;53.91;47.62;0.07;0.07;0.46;6
353;339;Clément;MIGNON;m;20130315;;;20210726;JO 2021 TOKYO;4x100;Nage Libre;Finale;101.53;48.01;0.17;0.17;0.58;6
354;22;Mehdy;METELLA;m;19920101;FRA;CN MARSEILLE;20210726;JO 2021 TOKYO;4x100;Nage Libre;Finale;149.54;47.94;0.11;0.11;0.52;6
355;5;Charlotte;BONNET;f;19950101;FRA;OLYMPIC NICE NATATION;20210726;JO 2021 TOKYO;200;Nage Libre;Series;8.56;116.88;0.71;0.71;0.95;3
356;19;Léon;MARCHAND;m;20020101;FRA;DAUPHINS TOULOUSE OEC;20210726;JO 2021 TOKYO;200;Papillon;Series;4.59;115.85;0.67;0.67;0.98;7
357;11;Cyrielle;DUHAMEL;f;20000101;FRA;STADE BÉTHUNE PÉLICAN CLUB;20210726;JO 2021 TOKYO;200;4 Nages;Series;4.79;131.11;0.64;0.64;0.92;7
358;325;Fantine;LESAFFRE;f;19941110;FRA;;20210726;JO 2021 TOKYO;200;4 Nages;Series;5.18;134.2;0.73;0.73;1.01;7
359;5;Charlotte;BONNET;f;19950101;FRA;OLYMPIC NICE NATATION;20210727;JO 2021 TOKYO;200;Nage Libre;Demi-finale;3.94;117.35;0.71;0.71;0.95;2
360;19;Léon;MARCHAND;m;20020101;FRA;DAUPHINS TOULOUSE OEC;20210727;JO 2021 TOKYO;200;Papillon;Demi-finale;10.66;115.68;0.68;0.68;1.02;8
361;11;Cyrielle;DUHAMEL;f;20000101;FRA;STADE BÉTHUNE PÉLICAN CLUB;20210727;JO 2021 TOKYO;200;4 Nages;Demi-finale;7.92;130.84;0.65;0.65;0.93;7
362;14;Maxime;GROUSSET;m;19990101;FRA;AMIENS METROPOLE NAT.;20210727;JO 2021 TOKYO;100;Nage Libre;Series;2.66;48.25;0.61;0.61;0.97;3
363;22;Mehdy;METELLA;m;19920101;FRA;CN MARSEILLE;20210727;JO 2021 TOKYO;100;Nage Libre;Series;4.91;48.68;0.63;0.63;1;7
364;33;Antoine;VIQUERAT;m;19980101;FRA;DAUPHINS TOULOUSE OEC;20210727;JO 2021 TOKYO;200;Brasse;Series;3.16;129.54;0.67;0.67;1.03;8
365;27;Jordan;POTHAIN;m;19940101;FRA;OLYMPIC NICE NATATION;20210727;JO 2021 TOKYO;4x200;Nage Libre;Series;8.77;107.3;0.62;0.62;0.97;6
366;1;Jonathan;ATSU;m;19960101;FRA;DAUPHINS TOULOUSE OEC;20210727;JO 2021 TOKYO;4x200;Nage Libre;Series;331.01;106.65;0.16;0.16;0.54;6
367;29;Enzo;TESIC;m;20000101;FRA;AMIENS METROPOLE NAT.;20210727;JO 2021 TOKYO;4x200;Nage Libre;Series;224.18;106.84;0.16;0.16;0.59;6
368;346;Hadrien;SALVAN;m;20130315;;;20210727;JO 2021 TOKYO;4x200;Nage Libre;Series;116.02;108.09;0.13;0.13;0.41;6
369;14;Maxime;GROUSSET;m;19990101;FRA;AMIENS METROPOLE NAT.;20210728;JO 2021 TOKYO;100;Nage Libre;Demi-finale;7.69;47.82;0.62;0.62;0.98;7
370;299;Caeleb;DRESSEL;m;19960816;USA;;20210728;JO 2021 TOKYO;100;Nage Libre;Demi-finale;7.7;47.23;0.61;0.61;0.97;4
371;217;David;POPOVICI;m;20040915;ROU;;20210728;JO 2021 TOKYO;100;Nage Libre;Demi-finale;7.71;47.72;0.67;0.67;0.98;6
372;218;Alessandro;MIRESSI;m;19981002;ITA;;20210728;JO 2021 TOKYO;100;Nage Libre;Demi-finale;7.68;47.52;0.7;0.7;1.03;5
373;35;Kliment;KOLESNIKOV;m;20000709;RUS;;20210728;JO 2021 TOKYO;100;Nage Libre;Demi-finale;8.03;47.11;0.64;0.64;0.98;3
374;340;Kyle;CHALMERS;m;19980625;AUS;;20210728;JO 2021 TOKYO;100;Nage Libre;Demi-finale;7.98;47.8;0.65;0.65;0.97;5
375;219;Nandor;NEMETH;m;19991119;HUN;;20210728;JO 2021 TOKYO;100;Nage Libre;Demi-finale;8.01;47.81;0.62;0.62;0.92;2
376;347;Sunwoo;HWANG;m;20030521;KOR;;20210728;JO 2021 TOKYO;100;Nage Libre;Demi-finale;16.24;47.56;0.58;0.58;0.95;3
377;33;Antoine;VIQUERAT;m;19980101;FRA;DAUPHINS TOULOUSE OEC;20210728;JO 2021 TOKYO;200;Brasse;Demi-finale;3.21;129.97;0.65;0.65;0.98;7
378;5;Charlotte;BONNET;f;19950101;FRA;OLYMPIC NICE NATATION;20210728;JO 2021 TOKYO;100;Nage Libre;Series;7.58;53.67;0.68;0.68;0.92;6
379;34;Marie;WATTEL;f;19970101;FRA;CN MARSEILLE;20210728;JO 2021 TOKYO;100;Nage Libre;Series;6.62;53.71;0.69;0.69;0.96;2
380;23;Yohann;NDOYE BROUARD;m;20000101;FRA;DAUPHINS D'ANNECY;20210728;JO 2021 TOKYO;200;Dos;Series;9.66;117.96;0.53;0.53;0.65;3
381;31;Mewen;TOMAC;m;20010101;FRA;AMIENS METROPOLE NAT.;20210728;JO 2021 TOKYO;200;Dos;Series;9.7;119.02;0.62;0.62;0.72;7
382;19;Léon;MARCHAND;m;20020101;FRA;DAUPHINS TOULOUSE OEC;20210728;JO 2021 TOKYO;200;4 Nages;Series;4.93;118.3;0.68;0.68;1;1
383;5;Charlotte;BONNET;f;19950101;FRA;OLYMPIC NICE NATATION;20210728;JO 2021 TOKYO;4x200;Nage Libre;Series;5.87;117.61;0.7;0.7;0.92;2
384;32;Assia;TOUATI;f;19950101;FRA;DAUPHINS TOULOUSE OEC;20210728;JO 2021 TOKYO;4x200;Nage Libre;Series;123.48;118.59;0.23;0.23;0.61;2
385;30;Lucile;TESSARIOL;f;20040101;FRA;SA MÉRIGNAC;20210728;JO 2021 TOKYO;4x200;Nage Libre;Series;242.2;119.39;0.21;0.21;0.47;2
386;12;Margaux;FABRE;f;19920101;FRA;CANET 66 NATATION;20210728;JO 2021 TOKYO;4x200;Nage Libre;Series;361.46;119.46;0.21;0.21;0.49;4
387;5;Charlotte;BONNET;f;19950101;FRA;OLYMPIC NICE NATATION;20210729;JO 2021 TOKYO;100;Nage Libre;Demi-finale;6.35;54.1;0.68;0.68;0.93;1
388;34;Marie;WATTEL;f;19970101;FRA;CN MARSEILLE;20210729;JO 2021 TOKYO;100;Nage Libre;Demi-finale;7.17;53.12;0.69;0.69;0.98;1
389;23;Yohann;NDOYE BROUARD;m;20000101;FRA;DAUPHINS D'ANNECY;20210729;JO 2021 TOKYO;200;Dos;Demi-finale;11.66;116.83;0.56;0.56;0.67;8
390;14;Maxime;GROUSSET;m;19990101;FRA;AMIENS METROPOLE NAT.;20210729;JO 2021 TOKYO;100;Nage Libre;Finale;8.95;47.72;0.61;0.61;0.99;8
391;299;Caeleb;DRESSEL;m;19960816;USA;;20210729;JO 2021 TOKYO;100;Nage Libre;Finale;8.96;47.02;0.6;0.6;0.97;5
392;340;Kyle;CHALMERS;m;19980625;AUS;;20210729;JO 2021 TOKYO;100;Nage Libre;Finale;8.93;47.08;0.66;0.66;0.96;7
393;35;Kliment;KOLESNIKOV;m;20000709;RUS;;20210729;JO 2021 TOKYO;100;Nage Libre;Finale;8.96;47.44;0.65;0.65;0.97;4
394;347;Sunwoo;HWANG;m;20030521;KOR;;20210729;JO 2021 TOKYO;100;Nage Libre;Finale;8.95;47.82;0.58;0.58;0.94;6
395;218;Alessandro;MIRESSI;m;19981002;ITA;;20210729;JO 2021 TOKYO;100;Nage Libre;Finale;8.92;47.86;0.7;0.7;1.02;3
396;217;David;POPOVICI;m;20040915;ROU;;20210729;JO 2021 TOKYO;100;Nage Libre;Finale;8.95;48.04;0.66;0.66;0.96;2
397;219;Nandor;NEMETH;m;19991119;HUN;;20210729;JO 2021 TOKYO;100;Nage Libre;Finale;8.94;48.1;0.61;0.61;0.95;1
398;5;Charlotte;BONNET;f;19950101;FRA;OLYMPIC NICE NATATION;20210729;JO 2021 TOKYO;4x200;Nage Libre;Finale;8.65;118.08;0.7;0.7;0.94;1
399;32;Assia;TOUATI;f;19950101;FRA;DAUPHINS TOULOUSE OEC;20210729;JO 2021 TOKYO;4x200;Nage Libre;Finale;126.77;118.82;0.3;0.3;0.63;1
400;30;Lucile;TESSARIOL;f;20040101;FRA;SA MÉRIGNAC;20210729;JO 2021 TOKYO;4x200;Nage Libre;Finale;245.6;120.86;0.26;0.26;0.54;1
401;12;Margaux;FABRE;f;19920101;FRA;CANET 66 NATATION;20210729;JO 2021 TOKYO;4x200;Nage Libre;Finale;366.43;120.39;0.33;0.33;0.66;1
402;22;Mehdy;METELLA;m;19920101;FRA;CN MARSEILLE;20210729;JO 2021 TOKYO;100;Papillon;Series;6.1;51.53;0.67;0.67;0.99;4
403;22;Mehdy;METELLA;m;19920101;FRA;CN MARSEILLE;20210730;JO 2021 TOKYO;100;Papillon;Demi-finale;3.5;51.32;0.65;0.65;0.97;2
404;14;Maxime;GROUSSET;m;19990101;FRA;AMIENS METROPOLE NAT.;20210730;JO 2021 TOKYO;50;Nage Libre;Series;6.68;21.97;0.63;0.63;1.01;6
405;18;Florent;MANAUDOU;m;19900101;FRA;CN MARSEILLE;20210730;JO 2021 TOKYO;50;Nage Libre;Series;7.22;21.65;0.62;0.62;1.03;3
406;15;Mélanie;HENIQUE;f;19920101;FRA;CN MARSEILLE;20210730;JO 2021 TOKYO;50;Nage Libre;Series;4.14;24.69;0.59;0.59;0.92;2
407;34;Marie;WATTEL;f;19970101;FRA;CN MARSEILLE;20210730;JO 2021 TOKYO;50;Nage Libre;Series;5.96;24.82;0.69;0.69;0.98;7
408;44;Pernille;BLUME;f;19940514;DEN;CN MARSEILLE;20210730;JO 2021 TOKYO;50;Nage Libre;Series;5.96;24.12;0.63;0.63;1;5
409;299;Caeleb;DRESSEL;m;19960816;USA;;20210730;JO 2021 TOKYO;50;Nage Libre;Series;7.22;21.32;0.62;0.62;1.02;4
410;232;Kristian;GKOLOMEEV;m;19930704;GRE;;20210730;JO 2021 TOKYO;50;Nage Libre;Series;6.82;21.66;0.68;0.68;0.99;5
411;301;Bruno;FRATUS;m;19890630;BRA;;20210730;JO 2021 TOKYO;50;Nage Libre;Series;6.67;21.67;0.63;0.63;1.02;4
412;348;Vladyslav;BUKHOV;m;20020705;UKR;;20210730;JO 2021 TOKYO;50;Nage Libre;Series;4.6;21.73;0.65;0.65;1.02;4
413;233;Thom;DE BOER;m;19911224;NED;;20210730;JO 2021 TOKYO;50;Nage Libre;Series;6.67;21.75;0.62;0.62;0.96;3
414;229;Lorenzo;ZAZZERI;m;19940809;ITA;;20210730;JO 2021 TOKYO;50;Nage Libre;Series;7.22;21.86;0.62;0.62;0.99;7
415;35;Kliment;KOLESNIKOV;m;20000709;RUS;;20210730;JO 2021 TOKYO;50;Nage Libre;Series;6.79;21.88;0.67;0.67;1.02;1
416;302;Michael;ANDREW;m;19990418;USA;;20210730;JO 2021 TOKYO;50;Nage Libre;Series;6.69;21.89;0.68;0.68;0.95;5
417;300;Vladimir;MOROZOV;m;19920616;RUS;;20210730;JO 2021 TOKYO;50;Nage Libre;Series;6.79;21.92;0.62;0.62;1;4
418;23;Yohann;NDOYE BROUARD;m;20000101;FRA;DAUPHINS D'ANNECY;20210730;JO 2021 TOKYO;4x100;4 Nages;Series;14.21;52.77;0.58;0.58;0.7;2
419;33;Antoine;VIQUERAT;m;19980101;FRA;DAUPHINS TOULOUSE OEC;20210730;JO 2021 TOKYO;4x100;4 Nages;Series;66.99;59.94;0;0;0.41;2
420;19;Léon;MARCHAND;m;20020101;FRA;DAUPHINS TOULOUSE OEC;20210730;JO 2021 TOKYO;4x100;4 Nages;Series;126.94;52.05;0.21;0.21;0.49;2
421;22;Mehdy;METELLA;m;19920101;FRA;CN MARSEILLE;20210730;JO 2021 TOKYO;4x100;4 Nages;Series;178.98;48.65;0.23;0.23;0.63;4
422;18;Florent;MANAUDOU;m;19900101;FRA;CN MARSEILLE;20210731;JO 2021 TOKYO;50;Nage Libre;Demi-finale;5.31;21.53;0.61;0.61;1.01;4
423;14;Maxime;GROUSSET;m;19990101;FRA;AMIENS METROPOLE NAT.;20210731;JO 2021 TOKYO;50;Nage Libre;Demi-finale;9.95;21.87;0.62;0.62;0.99;8
424;299;Caeleb;DRESSEL;m;19960816;USA;;20210731;JO 2021 TOKYO;50;Nage Libre;Demi-finale;9.94;21.42;0.63;0.63;1.01;4
425;232;Kristian;GKOLOMEEV;m;19930704;GRE;;20210731;JO 2021 TOKYO;50;Nage Libre;Demi-finale;9.94;21.6;0.65;0.65;0.98;5
426;302;Michael;ANDREW;m;19990418;USA;;20210731;JO 2021 TOKYO;50;Nage Libre;Demi-finale;9.93;21.67;0.66;0.66;0.96;7
427;301;Bruno;FRATUS;m;19890630;BRA;;20210731;JO 2021 TOKYO;50;Nage Libre;Demi-finale;5.28;21.6;0.65;0.65;1.02;5
428;233;Thom;DE BOER;m;19911224;NED;;20210731;JO 2021 TOKYO;50;Nage Libre;Demi-finale;5.3;21.78;0.6;0.6;0.9;3
429;34;Marie;WATTEL;f;19970101;FRA;CN MARSEILLE;20210731;JO 2021 TOKYO;50;Nage Libre;Demi-finale;5.76;24.76;0.7;0.7;0.98;8
430;15;Mélanie;HENIQUE;f;19920101;FRA;CN MARSEILLE;20210731;JO 2021 TOKYO;50;Nage Libre;Demi-finale;6.76;24.63;0.58;0.58;0.93;1
431;44;Pernille;BLUME;f;19940514;DEN;CN MARSEILLE;20210731;JO 2021 TOKYO;50;Nage Libre;Demi-finale;5.76;24.08;0.65;0.65;1.02;4
432;229;Lorenzo;ZAZZERI;m;19940809;ITA;;20210731;JO 2021 TOKYO;50;Nage Libre;Demi-finale;45.08;21.75;0.62;0.62;0.95;2
433;230;Benjamin;PROUD;m;19940921;GBR;;20210731;JO 2021 TOKYO;50;Nage Libre;Demi-finale;45.11;21.67;0.58;0.58;0.94;1
434;18;Florent;MANAUDOU;m;19900101;FRA;CN MARSEILLE;20210801;JO 2021 TOKYO;50;Nage Libre;Finale;4.18;21.55;0.61;0.61;1.01;5
435;313;Emma;MCKEON;f;19940524;AUS;;20210801;JO 2021 TOKYO;50;Nage Libre;Finale;4.31;23.81;0.7;0.7;0.98;4
436;317;Sarah;SJOESTROEM;f;19930817;SWE;;20210801;JO 2021 TOKYO;50;Nage Libre;Finale;4.31;24.07;0.63;0.63;0.92;3
437;44;Pernille;BLUME;f;19940514;DEN;CN MARSEILLE;20210801;JO 2021 TOKYO;50;Nage Libre;Finale;4.32;24.21;0.62;0.62;0.98;5
438;43;Ranomi;KROMOWIDJOJO;f;19900820;NED;;20210801;JO 2021 TOKYO;50;Nage Libre;Finale;4.3;24.3;0.67;0.67;0.89;1
439;45;Katarzyna;WASICK;f;19920322;POL;;20210801;JO 2021 TOKYO;50;Nage Libre;Finale;4.3;24.32;0.66;0.66;0.92;2
440;338;Qingfeng;WU;f;20030128;CHN;;20210801;JO 2021 TOKYO;50;Nage Libre;Finale;4.31;24.32;0.7;0.7;0.91;8
441;335;Cate;CAMPBELL;f;19920520;AUS;;20210801;JO 2021 TOKYO;50;Nage Libre;Finale;4.29;24.36;0.76;0.76;1.08;7
442;336;Abbey;WEITZEIL;f;19961203;USA;;20210801;JO 2021 TOKYO;50;Nage Libre;Finale;4.32;24.41;0.64;0.64;0.93;6
443;299;Caeleb;DRESSEL;m;19960816;USA;;20210801;JO 2021 TOKYO;50;Nage Libre;Finale;4.16;21.07;0.63;0.63;1.01;4
444;301;Bruno;FRATUS;m;19890630;BRA;;20210801;JO 2021 TOKYO;50;Nage Libre;Finale;4.15;21.57;0.64;0.64;1.02;3
445;302;Michael;ANDREW;m;19990418;USA;;20210801;JO 2021 TOKYO;50;Nage Libre;Finale;4.18;21.6;0.66;0.66;0.94;7
446;230;Benjamin;PROUD;m;19940921;GBR;;20210801;JO 2021 TOKYO;50;Nage Libre;Finale;4.16;21.72;0.58;0.58;0.97;2
447;232;Kristian;GKOLOMEEV;m;19930704;GRE;;20210801;JO 2021 TOKYO;50;Nage Libre;Finale;4.16;21.72;0.63;0.63;0.96;6
448;229;Lorenzo;ZAZZERI;m;19940809;ITA;;20210801;JO 2021 TOKYO;50;Nage Libre;Finale;4.14;21.78;0.61;0.61;0.96;1
449;233;Thom;DE BOER;m;19911224;NED;;20210801;JO 2021 TOKYO;50;Nage Libre;Finale;4.16;21.79;0.63;0.63;0.93;8
450;415;Lydia;JACOBY;f;20040228;USA;;20210727;JO 2021 TOKYO;100;Brasse;Finale;6.18;64.95;0.67;0.67;1.01;3
451;472;Tatjana;SCHOENMAKER;f;19970709;RSA;;20210727;JO 2021 TOKYO;100;Brasse;Finale;6.2;65.22;0.66;0.66;1.01;4
452;421;Lilly;KING;f;19970210;USA;;20210727;JO 2021 TOKYO;100;Brasse;Finale;6.16;65.54;0.65;0.65;0.99;5
453;367;Evgeniia;CHIKUNOVA;f;20041117;RUS;;20210727;JO 2021 TOKYO;100;Brasse;Finale;6.22;65.9;0.7;0.7;0.99;7
454;189;Yuliya;EFIMOVA;f;19920403;RUS;;20210727;JO 2021 TOKYO;100;Brasse;Finale;6.19;66.02;0.71;0.71;1.11;2
455;191;Sophie;HANSSON;f;19980802;SWE;;20210727;JO 2021 TOKYO;100;Brasse;Finale;6.18;66.07;0.72;0.72;1.03;6
456;364;Martina;CARRARO;f;19930621;ITA;;20210727;JO 2021 TOKYO;100;Brasse;Finale;6.18;66.19;0.63;0.63;0.99;1
457;442;Mona;MC SHARRY;f;20000821;IRL;;20210727;JO 2021 TOKYO;100;Brasse;Finale;6.18;66.94;0.64;0.64;0.93;8
458;196;Adam;PEATY;m;19941228;GBR;;20210726;JO 2021 TOKYO;100;Brasse;Finale;6.09;57.37;0.62;0.62;1;4
459;199;Arno;KAMMINGA;m;19951022;NED;;20210726;JO 2021 TOKYO;100;Brasse;Finale;6.11;58;0.62;0.62;1.04;5
460;195;Nicolo;MARTINENGHI;m;19990801;ITA;;20210726;JO 2021 TOKYO;100;Brasse;Finale;6.12;58.33;0.6;0.6;0.99;3
461;302;Michael;ANDREW;m;19990418;USA;;20210726;JO 2021 TOKYO;100;Brasse;Finale;6.1;58.84;0.65;0.65;0.95;2
462;249;James;WILBY;m;19931112;GBR;;20210726;JO 2021 TOKYO;100;Brasse;Finale;6.12;58.96;0.65;0.65;0.97;7
463;498;Andrew;WILSON;m;19930916;USA;;20210726;JO 2021 TOKYO;100;Brasse;Finale;6.13;58.99;0.62;0.62;0.96;8
464;197;Ilya;SHYMANOVICH;m;19940802;BLR;;20210726;JO 2021 TOKYO;100;Brasse;Finale;6.13;59.36;0.63;0.63;0.94;1
465;502;Zibei;YAN;m;19951012;CHN;;20210726;JO 2021 TOKYO;100;Brasse;Finale;6.11;58.99;0.64;0.64;1;6
466;444;Kaylee;MCKEOWN;f;20010712;AUS;;20210727;JO 2021 TOKYO;100;Dos;Finale;5.91;57.47;0.56;0.56;0.6;3
467;439;Kylie;MASSE;f;19960118;CAN;;20210727;JO 2021 TOKYO;100;Dos;Finale;5.93;57.72;0.53;0.53;0.67;5
468;479;Regan;SMITH;f;20020209;USA;;20210727;JO 2021 TOKYO;100;Dos;Finale;5.92;58.05;0.59;0.59;0.77;4
469;496;Rhyan Elisabeth;WHITE;f;20000125;USA;;20210727;JO 2021 TOKYO;100;Dos;Finale;5.92;58.43;0.61;0.61;0.71;6
470;474;Emily;SEEBOHM;f;19920605;AUS;;20210727;JO 2021 TOKYO;100;Dos;Finale;5.93;58.45;0.64;0.64;0.7;7
471;225;Kathleen;DAWSON;f;19971003;GBR;;20210727;JO 2021 TOKYO;100;Dos;Finale;5.91;58.7;0.62;0.62;0.71;2
472;226;Kira;TOUSSAINT;f;19940522;NED;;20210727;JO 2021 TOKYO;100;Dos;Finale;5.93;59.11;0.51;0.51;0.62;1
473;289;Anastasia;GORBENKO;f;20030807;ISR;;20210727;JO 2021 TOKYO;100;Dos;Finale;5.94;59.53;0.67;0.67;0.77;8
474;246;Evgeny;RYLOV;m;19960923;RUS;;20210727;JO 2021 TOKYO;100;Dos;Finale;11.63;51.98;0.55;0.55;0.76;2
475;35;Kliment;KOLESNIKOV;m;20000709;RUS;;20210727;JO 2021 TOKYO;100;Dos;Finale;11.61;52;0.62;0.62;0.73;5
476;454;Ryan;MURPHY;m;19950702;USA;;20210727;JO 2021 TOKYO;100;Dos;Finale;11.63;52.19;0.52;0.52;0.64;4
477;208;Thomas;CECCON;m;20010127;ITA;;20210727;JO 2021 TOKYO;100;Dos;Finale;11.62;52.3;0.61;0.61;0.68;6
478;501;Jiayu;XU;m;19950819;CHN;;20210727;JO 2021 TOKYO;100;Dos;Finale;11.63;52.51;0.52;0.52;0.6;7
479;37;Hugo;GONZALEZ DE OLIVEIRA;m;19990219;ESP;;20210727;JO 2021 TOKYO;100;Dos;Finale;11.59;52.78;0.6;0.6;0.75;1
480;426;Mitch;LARKIN;m;20000709;AUS;;20210727;JO 2021 TOKYO;100;Dos;Finale;11.62;52.79;0.59;0.59;0.63;3
481;36;Robert-Andrei;GLINTA;m;19970418;ROU;;20210727;JO 2021 TOKYO;100;Dos;Finale;11.62;52.95;0.57;0.57;0.67;8
482;313;Emma;MCKEON;f;19940524;AUS;;20210730;JO 2021 TOKYO;100;Nage Libre;Finale;7.08;51.96;0.58;0.58;0.91;4
483;403;Siobhan Bernadette;HAUGHEY;f;19971231;HKG;;20210730;JO 2021 TOKYO;100;Nage Libre;Finale;6.99;52.27;0.68;0.68;1;5
484;335;Cate;CAMPBELL;f;19920520;AUS;;20210730;JO 2021 TOKYO;100;Nage Libre;Finale;7;52.52;0.79;0.79;1.05;3
485;333;Penny;OLEKSIAK;f;20000613;CAN;;20210730;JO 2021 TOKYO;100;Nage Libre;Finale;6.98;52.59;0.69;0.69;0.93;2
486;317;Sarah;SJOESTROEM;f;19930817;SWE;;20210730;JO 2021 TOKYO;100;Nage Libre;Finale;7;52.68;0.66;0.66;0.93;6
487;47;Femke;HEEMSKERK;f;19870921;NED;;20210730;JO 2021 TOKYO;100;Nage Libre;Finale;7.01;52.79;0.7;0.7;0.94;7
488;48;Anna;HOPKIN;f;19960424;GBR;;20210730;JO 2021 TOKYO;100;Nage Libre;Finale;6.99;52.83;0.7;0.7;1.02;8
489;336;Abbey;WEITZEIL;f;19961203;USA;;20210730;JO 2021 TOKYO;100;Nage Libre;Finale;6.97;53.23;0.69;0.69;1.03;1
490;299;Caeleb;DRESSEL;m;19960816;USA;;20210731;JO 2021 TOKYO;100;Papillon;Finale;3.25;49.45;0.6;0.6;0.98;4
491;242;Kristof;MILAK;m;20000220;HUN;;20210731;JO 2021 TOKYO;100;Papillon;Finale;3.23;49.68;0.67;0.67;0.95;5
492;240;Noe;PONTI;m;20010601;SUI;;20210731;JO 2021 TOKYO;100;Papillon;Finale;3.23;50.74;0.68;0.68;1.01;3
493;209;Andrei;MINAKOV;m;20020317;RUS;;20210731;JO 2021 TOKYO;100;Papillon;Finale;3.24;50.88;0.61;0.61;0.95;2
494;244;Jakub;MAJERSKI;m;20000818;POL;;20210731;JO 2021 TOKYO;100;Papillon;Finale;3.22;50.92;0.65;0.65;0.97;1
495;487;Matthew;TEMPLE;m;19990620;AUS;;20210731;JO 2021 TOKYO;100;Papillon;Finale;3.25;50.92;0.61;0.61;0.89;7
496;437;Luis Carlos;MARTINEZ;m;19951211;GUA;;20210731;JO 2021 TOKYO;100;Papillon;Finale;3.25;51.09;0.6;0.6;1;8
497;241;Josif;MILADINOV;m;20030623;BUL;;20210731;JO 2021 TOKYO;100;Papillon;Finale;3.23;51.49;0.64;0.64;0.97;6
